user_id,statuses_count,followers_count,friends_count,listed_count,favourites_count,favorite_count,retweet_count,days,posts_number_all,posts_number,text_length,reply_ratio,time,positive_words_count,negative_words_count,emoji_count,vad,antidepressant_words_count,depression_symptoms_count
19008710,9449,369,516,10,231,0,0,19,24,1,14,0.04,"[0.083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.0, 0.0, 0.0, 0.0, 0.042]",37,20,0,"[3.22, 2.79, 2.68]",0,"[0.2, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
1166481865,654,24,77,2,6037,0,293,13,19,1,13,0.74,"[0.053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053, 0.053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053, 0.0, 0.053, 0.0, 0.053]",26,21,0,"[3.82, 2.88, 3.12]",0,"[3.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0]"
3548694862,45,25,112,0,107,0,0,2,11,6,17,0.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.455, 0.182, 0.182]",21,42,0,"[11.34, 10.22, 9.62]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2674602583,212,25,36,0,0,0,0,10,10,1,15,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14,11,0,"[4.78, 3.81, 3.95]",0,"[1.1, 0.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0]"
2908754631,3065,211,261,0,1077,0,0,31,860,28,13,0.05,"[0.02, 0.083, 0.069, 0.044, 0.062, 0.149, 0.071, 0.01, 0.001, 0.0, 0.016, 0.001, 0.009, 0.038, 0.057, 0.087, 0.058, 0.055, 0.019, 0.012, 0.012, 0.034, 0.019, 0.04]",1060,798,12,"[3.37, 2.76, 2.85]",0,"[47.3, 8.0, 4.0, 0.5, 17.5, 10.0, 37.6, 14.5, 0.0]"
1659830138,397,37,69,0,33,1,0,3,4,1,20,0.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7,2,0,"[10.09, 8.12, 8.97]",0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
605487815,3493,61,79,0,4,0,0,27,349,13,10,0.0,"[0.046, 0.049, 0.054, 0.017, 0.0, 0.034, 0.043, 0.04, 0.037, 0.034, 0.037, 0.006, 0.043, 0.057, 0.052, 0.046, 0.063, 0.054, 0.052, 0.017, 0.04, 0.049, 0.046, 0.006]",571,285,1,"[2.02, 1.81, 1.84]",0,"[37.9, 6.5, 8.0, 0.5, 11.0, 8.0, 8.6, 5.5, 8.0]"
1285072200,5226,210,1136,18,3636,0,110,28,111,4,17,0.15,"[0.081, 0.153, 0.063, 0.072, 0.09, 0.036, 0.0, 0.045, 0.0, 0.009, 0.0, 0.018, 0.009, 0.054, 0.0, 0.018, 0.009, 0.009, 0.018, 0.018, 0.009, 0.0, 0.018, 0.018]",200,165,0,"[4.67, 4.05, 4.13]",0,"[5.2, 1.0, 1.0, 0.0, 8.0, 10.5, 4.0, 3.5, 0.0]"
15796856,270,26,73,0,101,3,0,2,14,7,16,0.64,"[0.0, 0.0, 0.357, 0.0, 0.0, 0.214, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17,18,0,"[5.75, 5.56, 5.44]",0,"[1.2, 1.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
34093491,4081,216,144,2,2551,0,0,8,13,2,15,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.077, 0.0, 0.0, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077, 0.0, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077]",15,13,0,"[6.13, 5.27, 5.56]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0, 0.0]"
2984874642,664,67,285,1,2766,0,0,20,32,2,11,0.34,"[0.062, 0.0, 0.062, 0.0, 0.031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.0, 0.0, 0.094, 0.094, 0.0]",31,26,0,"[3.37, 2.9, 2.87]",0,"[1.4, 1.0, 0.0, 0.0, 0.1, 0.0, 3.0, 1.0, 0.0]"
3235715714,11525,1795,160,8,12453,0,0,13,189,15,8,0.33,"[0.021, 0.185, 0.132, 0.085, 0.058, 0.058, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.101, 0.101, 0.026, 0.048, 0.032, 0.011, 0.016, 0.032, 0.005, 0.011]",135,118,0,"[1.45, 1.27, 1.29]",0,"[6.3, 0.0, 3.5, 0.0, 5.0, 1.0, 7.1, 1.5, 1.0]"
368589676,12553,90,136,0,185,0,0,4,12,3,12,0.08,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.417, 0.083, 0.083, 0.083, 0.0, 0.0, 0.0, 0.0, 0.0]",10,16,0,"[4.66, 3.86, 4.2]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0]"
2997999738,384,10,22,0,0,0,0,3,136,45,16,0.01,"[0.044, 0.118, 0.228, 0.125, 0.162, 0.176, 0.0, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051, 0.037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029]",170,221,0,"[5.17, 4.83, 4.71]",0,"[7.4, 2.0, 2.0, 0.0, 3.5, 3.0, 21.7, 7.0, 3.0]"
15138394,9472,666,837,19,1799,3,0,25,71,3,13,0.31,"[0.056, 0.085, 0.014, 0.0, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.014, 0.028, 0.085, 0.028, 0.014, 0.014, 0.028, 0.099, 0.014, 0.056, 0.028, 0.028]",76,66,0,"[3.74, 3.1, 3.24]",0,"[0.4, 0.0, 0.0, 0.0, 1.5, 1.0, 3.8, 2.0, 0.0]"
18988860,26114,666,1761,19,562,0,0,30,333,11,12,0.19,"[0.147, 0.096, 0.042, 0.048, 0.06, 0.012, 0.0, 0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024, 0.021, 0.045, 0.036, 0.09, 0.09, 0.06, 0.051, 0.012, 0.045, 0.006]",294,314,0,"[3.21, 2.8, 2.82]",0,"[16.0, 4.0, 3.5, 0.0, 8.0, 4.5, 17.2, 9.5, 0.0]"
754591070,656,32,27,0,323,1,0,14,269,19,13,0.86,"[0.134, 0.223, 0.093, 0.026, 0.048, 0.0, 0.011, 0.019, 0.004, 0.011, 0.011, 0.0, 0.0, 0.004, 0.011, 0.022, 0.022, 0.0, 0.048, 0.011, 0.011, 0.078, 0.1, 0.059]",287,196,0,"[3.16, 2.8, 2.81]",0,"[20.2, 4.5, 0.0, 0.0, 6.5, 3.0, 16.2, 1.5, 0.0]"
2915168016,6569,516,363,3,9710,0,3420,28,291,10,7,0.34,"[0.079, 0.093, 0.151, 0.103, 0.127, 0.0, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.014, 0.007, 0.017, 0.017, 0.034, 0.055, 0.024, 0.024, 0.045, 0.089]",169,118,25,"[1.93, 1.57, 1.63]",0,"[6.9, 3.0, 1.5, 0.0, 3.0, 1.5, 8.6, 3.5, 0.0]"
2306864587,2260,59,92,0,331,4,0,14,347,25,14,0.01,"[0.037, 0.032, 0.075, 0.078, 0.014, 0.029, 0.032, 0.0, 0.023, 0.009, 0.02, 0.003, 0.009, 0.029, 0.032, 0.078, 0.095, 0.058, 0.084, 0.066, 0.055, 0.043, 0.035, 0.026]",457,364,2,"[4.09, 3.57, 3.6]",0,"[25.0, 13.5, 16.5, 3.0, 10.5, 5.5, 17.2, 11.0, 0.0]"
4365946283,12,10,3,0,0,0,0,3,9,3,21,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444]",17,37,0,"[5.18, 5.25, 5.0]",0,"[5.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]"
355099678,5565,106,223,4,5790,0,775,43,206,5,13,0.13,"[0.044, 0.029, 0.024, 0.073, 0.049, 0.083, 0.058, 0.092, 0.015, 0.029, 0.0, 0.01, 0.024, 0.01, 0.024, 0.053, 0.053, 0.029, 0.015, 0.029, 0.024, 0.01, 0.015, 0.0]",172,180,0,"[3.29, 2.7, 2.86]",0,"[6.5, 1.5, 5.5, 0.0, 9.0, 3.5, 14.8, 3.5, 0.0]"
1453132536,48310,2176,211,7,10173,0,0,11,53,5,10,0.51,"[0.019, 0.038, 0.0, 0.208, 0.094, 0.019, 0.0, 0.038, 0.0, 0.0, 0.0, 0.0, 0.038, 0.0, 0.019, 0.0, 0.019, 0.0, 0.0, 0.0, 0.038, 0.151, 0.075, 0.038]",33,51,0,"[2.12, 1.66, 1.79]",0,"[3.5, 0.0, 0.0, 0.0, 1.5, 0.5, 8.0, 1.0, 0.0]"
23694782,14253,412,826,8,683,0,0,31,372,12,16,0.78,"[0.035, 0.062, 0.089, 0.043, 0.013, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038, 0.105, 0.07, 0.102, 0.059, 0.04, 0.067, 0.027, 0.043, 0.008, 0.056, 0.048, 0.003]",540,478,0,"[3.45, 2.89, 3.01]",0,"[16.8, 2.5, 0.5, 0.0, 8.5, 5.5, 21.5, 9.0, 1.0]"
4921468530,130,88,67,2,166,0,0,8,70,9,11,0.39,"[0.0, 0.071, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057, 0.071, 0.086, 0.029, 0.086, 0.029, 0.043, 0.086, 0.2, 0.057, 0.014, 0.043]",84,69,0,"[2.83, 2.46, 2.56]",0,"[2.2, 1.0, 0.5, 0.5, 1.0, 0.5, 3.1, 0.5, 0.0]"
1732140174,4382,376,1607,3,3422,0,0,22,59,3,13,0.36,"[0.034, 0.169, 0.017, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.0, 0.017, 0.068, 0.017, 0.034, 0.051, 0.034, 0.0, 0.102, 0.051, 0.0, 0.0]",58,56,0,"[2.36, 2.07, 2.1]",0,"[0.2, 0.0, 0.0, 0.0, 1.0, 0.5, 2.2, 0.5, 0.0]"
174510230,349,4,23,0,0,2,0,11,36,3,14,0.0,"[0.0, 0.028, 0.0, 0.056, 0.0, 0.056, 0.028, 0.111, 0.0, 0.139, 0.028, 0.0, 0.0, 0.0, 0.028, 0.0, 0.028, 0.0, 0.056, 0.083, 0.0, 0.056, 0.0, 0.0]",23,31,0,"[2.34, 1.95, 2.05]",0,"[0.4, 4.0, 0.0, 0.0, 2.0, 0.5, 0.0, 0.0, 0.0]"
10733302,3599,39185,1,808,0,4,4,23,40,2,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.225, 0.1, 0.05, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",70,66,0,"[3.0, 2.43, 2.58]",0,"[1.0, 0.0, 0.5, 0.0, 3.0, 1.0, 5.0, 4.0, 0.0]"
2479655516,1600,58,223,1,108,0,39070,1,9,9,15,0.22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11,19,0,"[1.31, 1.49, 1.09]",0,"[0.1, 1.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 0.0]"
498537530,3473,315,473,2,394,0,157,10,38,4,14,0.0,"[0.158, 0.0, 0.211, 0.026, 0.0, 0.053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.026, 0.184, 0.0, 0.053, 0.0, 0.0, 0.0, 0.0]",45,58,0,"[5.18, 4.11, 4.45]",0,"[1.2, 0.0, 0.0, 0.0, 0.5, 0.0, 2.6, 1.0, 0.0]"
336280348,6425,57,670,3,107,0,0,3,4,1,16,0.0,"[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,4,0,"[4.06, 3.65, 3.61]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
2439210482,2157,201,266,1,12464,0,73,21,39,2,13,0.05,"[0.051, 0.103, 0.077, 0.026, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.026, 0.026, 0.0, 0.026, 0.026]",35,32,0,"[1.61, 1.19, 1.31]",0,"[3.0, 0.0, 2.0, 0.0, 1.5, 1.0, 4.1, 3.0, 0.0]"
