user_id,statuses_count,followers_count,friends_count,listed_count,favourites_count,favorite_count,retweet_count,days,posts_number_all,posts_number,text_length,reply_ratio,time,positive_words_count,negative_words_count,emoji_count,vad,antidepressant_words_count,depression_symptoms_count
2967305460,400,37,68,15,1,0,0,3,6,2,15,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,9,0,"[1.34, 1.23, 1.14]",0,"[0.1, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
37288746,337,147,225,1,155,1,0,1,1,1,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,4,0,"[9.32, 9.97, 9.32]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2243710677,15525,5029,228,26,3057,13,21,3,29,10,9,0.34,"[0.0, 0.069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.069, 0.103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034, 0.448, 0.034, 0.034, 0.034, 0.034, 0.0, 0.034, 0.0]",2,3,0,"[0.57, 0.55, 0.52]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2394058423,8048,344,333,3,3059,9,1,2,29,14,9,0.86,"[0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.379, 0.379, 0.0, 0.103, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26,35,0,"[2.3, 2.01, 2.03]",0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 3.0, 1.5, 0.0]"
313011167,1936,172,478,4,202,1,1,1,2,2,18,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]",4,4,0,"[9.59, 11.89, 10.77]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
457897319,12884,323,550,0,5604,0,115419,5,33,7,10,0.09,"[0.03, 0.0, 0.0, 0.0, 0.061, 0.121, 0.121, 0.091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061, 0.061, 0.061, 0.061, 0.121, 0.061]",17,25,0,"[3.35, 3.06, 3.01]",0,"[1.5, 2.5, 0.0, 0.0, 1.0, 0.0, 0.1, 0.5, 0.0]"
457931160,2812,120,71,1,6454,0,3,2,3,2,11,0.33,"[0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,3,1,"[0.62, 1.51, 0.97]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
217589703,13576,119,76,8,36,0,0,2,8,4,14,0.62,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.125, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]",12,12,0,"[4.35, 4.28, 3.99]",0,"[0.1, 0.0, 0.5, 0.0, 0.5, 0.0, 1.2, 0.0, 0.0]"
1148850734,6671,515,57,11,0,1,0,7,19,3,10,0.0,"[0.0, 0.263, 0.053, 0.053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.158, 0.0, 0.0, 0.0, 0.0, 0.105, 0.0, 0.0, 0.0, 0.0, 0.0]",7,7,0,"[1.5, 1.35, 1.31]",0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.4, 0.0, 0.0]"
25564259,1355,341,348,12,672,0,0,2,4,2,15,0.0,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,7,0,"[0.0, 0.0, 0.0]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 0.0]"
1749682502,6356,60,181,0,985,0,0,5,36,7,16,0.08,"[0.111, 0.0, 0.0, 0.139, 0.0, 0.028, 0.139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056, 0.0, 0.139, 0.0, 0.028, 0.111, 0.056, 0.0, 0.056]",48,35,0,"[5.56, 4.67, 4.7]",0,"[1.3, 1.5, 2.5, 0.0, 1.5, 0.0, 1.0, 0.0, 0.0]"
3063889840,1477,87,274,1,3161,0,1668,1,12,12,11,0.92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,11,0,"[1.79, 2.16, 1.82]",0,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
472470045,8586,328,320,3,2565,0,1,1,21,21,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15,37,1,"[3.0, 3.09, 2.84]",0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.5, 1.0]"
2833041178,1824,37,36,2,466,0,0,1,7,7,5,0.86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,5,0,"[1.11, 0.86, 0.79]",0,"[0.0, 1.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
439681004,2654,157,384,2,12847,3,0,8,18,2,10,0.22,"[0.167, 0.111, 0.0, 0.167, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056, 0.0]",17,11,0,"[5.53, 4.52, 4.75]",0,"[1.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
405554212,1975,30,18,2,2,0,0,1,2,2,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]",2,2,0,"[6.63, 5.41, 5.85]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
151976628,35457,499,722,4,2960,0,0,1,2,2,22,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,3,0,"[7.67, 6.67, 6.15]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2330174677,8028,653,2155,118,0,78,2,3,39,13,11,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.077, 0.179, 0.282, 0.077, 0.0, 0.026, 0.0, 0.128, 0.103, 0.051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",62,35,0,"[0.8, 0.56, 0.65]",0,"[0.0, 2.0, 1.0, 0.0, 1.0, 0.5, 3.0, 1.5, 0.0]"
2565061484,533,7,33,0,0,0,0,1,1,1,25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,5,0,"[12.46, 16.19, 12.76]",0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
19008710,9449,369,516,10,231,0,0,3,3,1,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,4,0,"[0.0, 0.0, 0.0]",0,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1166481865,654,24,77,2,6037,0,293,1,2,2,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]",2,2,0,"[10.42, 8.11, 8.79]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3548694862,45,25,112,0,107,0,0,2,2,1,23,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7,10,0,"[22.0, 20.85, 19.96]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2674602583,212,25,36,0,0,0,0,1,1,1,7,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,"[0.0, 0.0, 0.0]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2908754631,3065,211,261,0,1077,0,0,5,86,17,14,0.02,"[0.035, 0.105, 0.0, 0.0, 0.116, 0.058, 0.198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058, 0.14, 0.093, 0.012, 0.0, 0.0, 0.116, 0.012, 0.0]",101,81,0,"[3.57, 2.91, 3.05]",0,"[3.7, 0.0, 0.0, 0.0, 3.0, 0.0, 1.5, 1.0, 0.0]"
1659830138,397,37,69,0,33,1,0,1,1,1,27,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,2,0,"[1.85, 4.54, 2.91]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
605487815,3493,61,79,0,4,0,0,2,35,18,12,0.0,"[0.029, 0.029, 0.029, 0.0, 0.0, 0.057, 0.057, 0.057, 0.057, 0.057, 0.057, 0.0, 0.057, 0.086, 0.114, 0.029, 0.057, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.0]",66,45,0,"[3.52, 3.05, 3.0]",0,"[4.2, 1.0, 0.0, 0.0, 1.0, 2.0, 2.1, 0.0, 2.0]"
1285072200,5226,210,1136,18,3636,0,110,2,12,6,16,0.33,"[0.25, 0.167, 0.0, 0.167, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25,10,0,"[5.16, 4.68, 4.59]",0,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
15796856,270,26,73,0,101,3,0,1,2,2,16,0.5,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,6,0,"[11.45, 15.44, 12.88]",0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
34093491,4081,216,144,2,2551,0,0,1,2,2,12,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,3,0,"[6.1, 8.18, 5.96]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2984874642,664,67,285,1,2766,0,0,2,4,2,16,0.0,"[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0]",2,6,0,"[1.5, 1.34, 1.16]",0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
3235715714,11525,1795,160,8,12453,0,0,3,19,6,9,0.63,"[0.0, 0.0, 0.0, 0.053, 0.053, 0.526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053, 0.0, 0.0, 0.105, 0.053, 0.0]",16,11,0,"[1.53, 1.21, 1.38]",0,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.1, 0.0, 0.0]"
368589676,12553,90,136,0,185,0,0,1,2,2,15,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]",3,2,0,"[12.34, 9.4, 10.4]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2997999738,384,10,22,0,0,0,0,1,14,14,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10,25,0,"[6.25, 7.11, 6.14]",0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.0]"
15138394,9472,666,837,19,1799,3,0,4,8,2,13,0.0,"[0.125, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5,8,0,"[3.18, 2.89, 2.7]",0,"[0.1, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 1.0, 0.0]"
18988860,26114,666,1761,19,562,0,0,7,34,5,11,0.44,"[0.029, 0.0, 0.088, 0.029, 0.059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029, 0.059, 0.059, 0.059, 0.0, 0.029, 0.0, 0.0, 0.353, 0.0]",29,33,0,"[2.8, 2.41, 2.42]",0,"[1.3, 1.0, 0.5, 0.0, 2.0, 0.5, 3.0, 1.5, 0.0]"
754591070,656,32,27,0,323,1,0,4,27,7,14,0.78,"[0.037, 0.296, 0.037, 0.0, 0.259, 0.0, 0.074, 0.074, 0.0, 0.037, 0.037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38,21,0,"[2.91, 2.74, 2.72]",0,"[2.2, 2.0, 0.0, 0.0, 1.0, 0.5, 0.1, 0.0, 0.0]"
2915168016,6569,516,363,3,9710,0,3420,3,30,10,7,0.47,"[0.0, 0.033, 0.333, 0.333, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033, 0.0, 0.0, 0.067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.067]",15,11,2,"[2.35, 2.14, 2.2]",0,"[1.1, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
2306864587,2260,59,92,0,331,4,0,1,35,35,13,0.03,"[0.029, 0.0, 0.0, 0.0, 0.029, 0.171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029, 0.057, 0.0, 0.171, 0.143, 0.0, 0.0, 0.286, 0.057, 0.0, 0.0]",46,35,0,"[3.74, 3.04, 3.29]",0,"[1.1, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
4365946283,12,10,3,0,0,0,0,1,1,1,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,4,0,"[0.0, 0.0, 0.0]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
355099678,5565,106,223,4,5790,0,775,11,21,2,12,0.29,"[0.095, 0.048, 0.048, 0.0, 0.048, 0.0, 0.0, 0.048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.095, 0.0]",11,19,0,"[3.74, 3.47, 3.46]",0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.5, 2.0, 1.0, 0.0]"
1453132536,48310,2176,211,7,10173,0,0,2,6,3,16,0.17,"[0.167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.167, 0.333]",3,8,0,"[1.71, 2.04, 1.72]",0,"[1.3, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 0.0]"
23694782,14253,412,826,8,683,0,0,5,38,8,18,0.71,"[0.0, 0.0, 0.237, 0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026, 0.0, 0.079, 0.053, 0.026, 0.0, 0.053, 0.0, 0.0, 0.079, 0.184, 0.0]",62,68,0,"[3.02, 2.96, 2.88]",0,"[3.4, 0.0, 0.0, 0.0, 0.5, 0.5, 7.7, 0.5, 0.0]"
4921468530,130,88,67,2,166,0,0,2,7,4,9,0.14,"[0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.143, 0.0, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0]",4,7,0,"[1.33, 1.52, 1.26]",0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1732140174,4382,376,1607,3,3422,0,0,3,6,2,20,0.0,"[0.0, 0.167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0]",8,8,0,"[6.12, 4.95, 5.57]",0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
174510230,349,4,23,0,0,2,0,2,4,2,14,0.0,"[0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,2,0,"[5.25, 3.57, 4.17]",0,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10733302,3599,39185,1,808,0,4,4,3,4,1,19,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7,3,0,"[3.55, 2.73, 3.01]",0,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
2479655516,1600,58,223,1,108,0,39070,1,1,1,25,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,4,0,"[3.12, 7.02, 3.2]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
498537530,3473,315,473,2,394,0,157,2,4,2,18,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,8,0,"[3.52, 4.43, 3.76]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
336280348,6425,57,670,3,107,0,0,1,1,1,16,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,4,0,"[1.85, 4.54, 2.91]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
2439210482,2157,201,266,1,12464,0,73,3,4,1,11,0.0,"[0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,1,0,"[1.47, 0.97, 1.17]",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]"
