user_id,statuses_count,followers_count,friends_count,listed_count,favourites_count,favorite_count,retweet_count,days,posts_number_all,posts_number,text_length,reply_ratio,time,positive_words_count,negative_words_count,positive_emoji_count,negative_emoji_count,vad,antidepressant_words_count,depression_symptoms_count,lda
2332663110,810,264,302,1,1141,40,8966,4,21,5,15,0.6666666666666666,"[0.0, 0.0, 0.0, 0.048, 0.048, 0.048, 0.095, 0.0, 0.048, 0.0, 0.048, 0.0, 0.0, 0.0, 0.095, 0.048, 0.0, 0.19, 0.0, 0.0, 0.048, 0.095, 0.0, 0.0]",15,14,0,0,"[4.44, 4.35, 4.25]",0,"[4, 1, 0, 0, 0.5, 0, 1.5, 0, 0]","[0.035557823129253076, 0.04349433106576075, 0.07087528344670459, 0.07127210884353968, 0.026487528344671114, 0.021272108843537606, 0.011748299319728523, 0.09904988662132197, 0.011748299319728523, 0.02960544217686697, 0.026487528344670747, 0.02762131519274579, 0.04508163265306101, 0.011748299319728523, 0.06730385487528083, 0.03839229024943006, 0.05738321995464196, 0.04553514739229661, 0.038392290249435655, 0.03158956916100088, 0.042360544217686584, 0.037145124716554095, 0.02127210884353893, 0.03555782312925211, 0.05301814058956327]"
22715031,81,7,39,0,63,5,0,3,5,2,11,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,1,2,0,"[1.52, 1.11, 0.97]",0,"[0, 0, 0, 0, 0.5, 0, 0, 0.5, 0]","[0.016933333333334043, 0.08359999999999818, 0.016933333333334043, 0.016933333333334043, 0.016933333333334043, 0.016933333333334043, 0.016933333333334043, 0.23026666666666956, 0.016933333333334043, 0.056933333333333155, 0.016933333333334043, 0.08359999999999926, 0.016933333333334043, 0.016933333333334043, 0.0669333333333175, 0.016933333333334043, 0.016933333333334043, 0.016933333333334043, 0.016933333333334043, 0.016933333333334043, 0.10693333333335622, 0.016933333333334043, 0.016933333333334043, 0.06693333333331335, 0.016933333333334043]"
34233218,5349,1005,933,27,27,0,0,3,7,2,16,0.0,"[0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0]",8,2,0,0,"[4.4, 3.45, 3.66]",0,"[0.1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.03672108843538104, 0.008149659863946862, 0.05576870748296379, 0.008149659863946862, 0.048965986394558285, 0.008149659863946862, 0.05576870748299571, 0.3394421768707999, 0.008149659863946862, 0.008149659863946862, 0.026006802721099183, 0.02600680272107056, 0.04641496598639198, 0.0260068027210896, 0.026006802721075462, 0.008149659863946862, 0.04641496598640328, 0.043863945578240984, 0.008149659863946862, 0.008149659863946862, 0.008149659863946862, 0.026006802721098177, 0.060530612244876804, 0.03672108843538042, 0.02600680272105301]"
41790233,2897,289,591,13,602,1,779,1,8,8,19,0.125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,8,0,0,"[4.6, 3.55, 4.22]",0,"[0, 0, 0, 0, 0.5, 0, 0, 0.5, 0]","[0.01037500000000089, 0.07287500000000073, 0.01037500000000089, 0.04162499999999682, 0.07183333333330169, 0.08329166666667331, 0.01037500000000089, 0.01037500000000089, 0.01037500000000089, 0.07600000000001295, 0.01037500000000089, 0.062458333333330576, 0.02600000000000298, 0.05204166666666231, 0.041624999999999746, 0.07287500000000768, 0.04162500000000244, 0.0416249999999915, 0.01037500000000089, 0.09787499999999774, 0.031208333333336197, 0.031208333333336474, 0.02600000000000278, 0.026000000000003503, 0.031208333333334212]"
271241466,11799,901,640,1,909,5,9256,2,31,16,10,0.2903225806451613,"[0.097, 0.161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032, 0.097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.258, 0.226, 0.065]",10,4,0,0,"[3.47, 2.92, 2.87]",0,"[1.1, 0, 0, 0, 0, 0, 0, 0.5, 0]","[0.021483870967742832, 0.046752688172045316, 0.10274347158217648, 0.06526267281106121, 0.02494009216589955, 0.04298924731183138, 0.056430107526880144, 0.06664516129030842, 0.024940092165898698, 0.038380952380951565, 0.027935483870968083, 0.02870353302611548, 0.05182181259600456, 0.03492473118279749, 0.016875576036866964, 0.038380952380953744, 0.032236559139789275, 0.022251920122889682, 0.022251920122890387, 0.061038402457759725, 0.023327188940091087, 0.0303164362519143, 0.030700460829503028, 0.05911827956989262, 0.029548387096768092]"
320721060,21496,351,677,20,12701,85,5909,3,80,27,14,0.0375,"[0.013, 0.163, 0.05, 0.075, 0.05, 0.125, 0.05, 0.087, 0.075, 0.013, 0.025, 0.05, 0.0, 0.025, 0.025, 0.062, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025, 0.025]",49,32,0,0,"[4.06, 3.52, 3.63]",0,"[2.1, 1, 0, 0, 0.5, 1.0, 1.5, 0.5, 0]","[0.0343601190476221, 0.03218750000000169, 0.05489583333332866, 0.041666666666661634, 0.02718750000000149, 0.05165178571429206, 0.03269345238095357, 0.058630952380927706, 0.03293154761905027, 0.03690476190476481, 0.06355654761905347, 0.025922619047619243, 0.02864583333333596, 0.030610119047621953, 0.033437499999997934, 0.04977678571428517, 0.02842261904761938, 0.032812500000002805, 0.06415178571428545, 0.0405208333333343, 0.05105654761904932, 0.037901785714287664, 0.03468749999999687, 0.02061011904761755, 0.05477678571428916]"
25001029,75445,826,348,17,853,0,2302,2,10,5,15,0.4,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.6, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,6,0,0,"[5.59, 4.37, 4.66]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.06090476190476222, 0.010904761904762545, 0.07757142857142021, 0.010904761904762545, 0.04423809523809157, 0.06090476190475732, 0.025190476190478605, 0.010904761904762545, 0.010904761904762545, 0.06090476190477005, 0.044238095238096284, 0.035904761904765485, 0.010904761904762545, 0.010904761904762545, 0.010904761904762545, 0.035904761904747985, 0.08947619047619532, 0.060904761904763606, 0.0668571428571339, 0.05257142857143182, 0.02519047619047579, 0.052571428571429844, 0.03590476190475946, 0.03590476190476847, 0.05852380952381425]"
2245817831,2107,588,291,0,1424,10,4,2,3,2,6,0.6666666666666666,"[0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[0.0, 0.0, 0.0]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.013777777777777977, 0.013777777777777977, 0.18044444444444196, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.36933333333333823, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.14711111111110411, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977, 0.013777777777777977]"
29403274,47234,769,491,18,19485,59,806,4,104,26,12,0.11538461538461539,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.135, 0.096, 0.038, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.01, 0.106, 0.192, 0.183, 0.154, 0.019, 0.01, 0.0]",65,29,1,0,"[4.28, 3.47, 3.78]",0,"[0.1, 2, 0, 0, 0.5, 0.5, 1.5, 0.5, 0]","[0.029897893772898695, 0.04641575091575026, 0.059865842490834945, 0.031260073260073615, 0.020442765567766884, 0.033835622710625006, 0.018439560439561374, 0.12253754578754616, 0.031179945054946367, 0.0508914835164852, 0.01643635531135616, 0.027413919413923075, 0.033183150183149386, 0.054897893772889866, 0.03879212454212439, 0.027173534798533548, 0.05505815018315036, 0.03751007326007046, 0.05161263736263794, 0.048098443223448535, 0.03686904761904601, 0.03374404761904663, 0.03655998168498309, 0.01763827838827872, 0.04024587912087334]"
721819798137671682,2250,114,130,0,1865,1,1575825,3,55,18,15,0.8909090909090909,"[0.0, 0.091, 0.055, 0.109, 0.055, 0.091, 0.018, 0.091, 0.073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.073, 0.0, 0.0, 0.055, 0.109, 0.018, 0.091, 0.018]",22,18,0,0,"[3.54, 2.98, 3.23]",0,"[0, 0, 1, 0, 0, 0, 0, 1.0, 0]","[0.06780713024349658, 0.01835446169991661, 0.04268281011916416, 0.019312291748657052, 0.0298912582367101, 0.028115710552076005, 0.03295698039334953, 0.1822404746768513, 0.030381222817580718, 0.05911637655274448, 0.03228598472234539, 0.043281655718019625, 0.021939664376026836, 0.029682224845859865, 0.02938555182191219, 0.049198617544071, 0.02374296208840968, 0.021550053986419394, 0.025662608098975342, 0.030078192514556498, 0.03546189971644685, 0.04409695153331804, 0.027177759614123432, 0.032134469570833345, 0.043462686808136045]"
844973203,13426,1478,858,7,16660,82,164782,2,134,67,17,0.5223880597014925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052, 0.276, 0.082, 0.134, 0.201, 0.045, 0.007, 0.0, 0.0, 0.007, 0.007, 0.03, 0.0, 0.0, 0.0, 0.03, 0.09, 0.022]",103,58,1,0,"[6.81, 5.63, 5.89]",0,"[3.4, 0, 1, 0, 0.6, 1.5, 2.7, 3.5, 0]","[0.03749715707178454, 0.026821369343761323, 0.09627765932242907, 0.03428109452736551, 0.035305733238568775, 0.046227315801942837, 0.028207296849088924, 0.0943231461738752, 0.03372139303482706, 0.03559594882729243, 0.03466311300640014, 0.04798045486851602, 0.03191791044776058, 0.03276486614546613, 0.03539753612888198, 0.02789339019189967, 0.034174484719260774, 0.031150912106135777, 0.03291293532338631, 0.029323738450605954, 0.02950438284766541, 0.03792951907131054, 0.04407438995498572, 0.031254560530680105, 0.050799692016109274]"
758361842611650560,210,277,241,0,163,10,345,1,15,15,13,0.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5,4,0,0,"[3.82, 3.47, 3.8]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.011406349206349909, 0.11537460317460353, 0.075295238095227, 0.02093015873016142, 0.0431523809523817, 0.011406349206349909, 0.03362857142857222, 0.07807301587302046, 0.02807301587301786, 0.011406349206349909, 0.06696190476190211, 0.0209301587301607, 0.028073015873016766, 0.09418412698412294, 0.011406349206349909, 0.02473968253967694, 0.011406349206349909, 0.047120634920627326, 0.05426349206348623, 0.07886666666667325, 0.011406349206349909, 0.03426349206349585, 0.06481904761905441, 0.011406349206349909, 0.011406349206349909]"
2875850786,21752,585,133,5,12628,542,801,4,133,33,13,0.07518796992481203,"[0.0, 0.0, 0.038, 0.023, 0.15, 0.015, 0.0, 0.068, 0.083, 0.068, 0.038, 0.135, 0.165, 0.023, 0.008, 0.03, 0.015, 0.038, 0.0, 0.06, 0.008, 0.008, 0.0, 0.0]",69,51,0,0,"[2.98, 2.82, 2.81]",0,"[3.4, 7, 3, 0, 2.5, 1.0, 2, 1.0, 0]","[0.04672478816087995, 0.027772645900468927, 0.08490058479531518, 0.01700763814297681, 0.03174985081751984, 0.028411146914907127, 0.0357330230337776, 0.12078792218640969, 0.04307280105024598, 0.03757990213629539, 0.04339205155746367, 0.02191275808569337, 0.03211683971834603, 0.04471977562954868, 0.03136496001909535, 0.02565425468433047, 0.02834849027330374, 0.03185726220312592, 0.04208222938297937, 0.02459804272586692, 0.046223535028046575, 0.03562561164817003, 0.030666786012652787, 0.05021565819309821, 0.037481441699482164]"
3331376075,92,88,342,0,239,2,0,1,9,9,7,0.0,"[0.0, 0.0, 0.0, 0.889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,2,0,0,"[4.65, 4.76, 4.41]",0,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.01266666666666723, 0.24229629629629543, 0.031185185185185465, 0.01266666666666723, 0.06822222222222091, 0.01266666666666723, 0.01266666666666723, 0.057111111111111924, 0.01266666666666723, 0.040444444444439814, 0.01266666666666723, 0.01266666666666723, 0.07562962962964198, 0.07933333333333258, 0.03118518518518649, 0.0348888888888857, 0.01266666666666723, 0.040444444444447565, 0.01266666666666723, 0.031185185185180195, 0.06266666666666569, 0.01266666666666723, 0.01266666666666723, 0.03488888888887892, 0.031185185185187807]"
807883439349305344,210,17,27,0,7,3,272,2,18,9,8,0.2222222222222222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.167, 0.333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8,5,0,0,"[3.23, 2.45, 2.63]",0,"[0, 0, 0, 0, 0.5, 0, 0, 1.0, 0]","[0.07311111111112036, 0.03885185185184866, 0.034222222222215784, 0.057370370370364965, 0.06570370370370508, 0.02496296296295851, 0.015703703703704407, 0.2231111111111195, 0.015703703703704407, 0.02959259259259378, 0.04348148148148215, 0.015703703703704407, 0.015703703703704407, 0.015703703703704407, 0.015703703703704407, 0.062000000000000624, 0.015703703703704407, 0.015703703703704407, 0.015703703703704407, 0.03607407407407651, 0.029592592592595904, 0.015703703703704407, 0.045333333333317245, 0.036074074074075535, 0.04348148148148128]"
23216093,84457,1314,1194,1,3973,5,165143,2,26,13,13,0.46153846153846156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.269, 0.385, 0.0, 0.0, 0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.192, 0.0, 0.0, 0.0]",9,9,0,0,"[3.38, 2.81, 2.96]",0,"[0.3, 0, 0, 0, 0, 0, 0, 0.5, 0]","[0.08950793650794178, 0.07972466422465348, 0.03314346764346334, 0.018033577533578607, 0.023955433455435486, 0.01899511599511767, 0.014187423687424521, 0.1312661782661086, 0.014187423687424521, 0.027007936507937317, 0.018995115995115615, 0.04623870573870525, 0.029297313797313432, 0.04275885225885219, 0.03784432234432516, 0.014187423687424521, 0.03982844932844946, 0.018460927960929775, 0.040286324786328646, 0.027007936507973417, 0.021879731379732734, 0.0907899877899817, 0.04752075702077207, 0.053015262515283025, 0.021879731379727627]"
2748531408,18437,338,144,10,2987,44,295253,2,55,28,14,0.2,"[0.036, 0.091, 0.182, 0.055, 0.0, 0.218, 0.055, 0.055, 0.145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018, 0.073, 0.036, 0.0, 0.0, 0.0]",28,22,2,0,"[4.62, 3.82, 4.16]",0,"[0.1, 0.5, 0, 0, 2.0, 0, 0, 1.0, 0]","[0.03742770562770532, 0.030761038961042434, 0.08787503607504067, 0.013185281385283468, 0.046908225108222804, 0.026085714285717567, 0.050371428571426846, 0.16247821067817472, 0.02928917748918523, 0.06783896103897005, 0.027730735930737955, 0.026085714285715305, 0.03833679653679848, 0.03345945165945141, 0.021439249639251843, 0.026518614718617703, 0.022680230880229087, 0.026367099567097593, 0.02626608946608933, 0.01363982683982733, 0.038711976911978814, 0.025176623376626673, 0.03419538239538171, 0.04684329004328933, 0.04032813852813832]"
3232206979,32845,15,4,1,4,1,0,4,181,45,8,0.0,"[0.044, 0.033, 0.055, 0.039, 0.044, 0.05, 0.055, 0.039, 0.028, 0.033, 0.033, 0.033, 0.033, 0.055, 0.033, 0.033, 0.055, 0.039, 0.044, 0.055, 0.055, 0.039, 0.033, 0.017]",54,53,0,0,"[2.86, 2.53, 2.54]",0,"[0.1, 1, 0, 0, 3.0, 0.5, 5.5, 4.5, 0]","[0.0317924162257508, 0.03892645502645659, 0.09470246913579596, 0.0256107583774268, 0.03438500881834163, 0.038564902998236054, 0.04438500881834356, 0.035310934744268815, 0.032718342151677966, 0.09197760141093626, 0.026342680776014656, 0.04369717813051114, 0.0274537918871253, 0.04111781305114575, 0.028829453262787214, 0.04392204585537983, 0.03216278659612053, 0.03123686067019518, 0.028944091710758568, 0.039755379188713996, 0.023520811287478443, 0.038304761904762785, 0.04021834215167773, 0.040363844797179034, 0.04575626102291598]"
719970170681171968,2398,243,266,0,879,4,5,3,26,9,9,0.19230769230769232,"[0.077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.231, 0.038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.154, 0.346, 0.038]",7,3,0,0,"[1.79, 1.53, 1.65]",0,"[0, 0, 0, 0, 0, 0.5, 0.5, 0, 0]","[0.04556043956043683, 0.017630036630037236, 0.03493772893772898, 0.017630036630037236, 0.032739926739926324, 0.027245421245421564, 0.017630036630037236, 0.1451941391941411, 0.06570695970696126, 0.055175824175822515, 0.017630036630037236, 0.017630036630037236, 0.017630036630037236, 0.04583516483516709, 0.017630036630037236, 0.017630036630037236, 0.034937728937728986, 0.023124542124542236, 0.05609157509157554, 0.05325274725274709, 0.05288644688644401, 0.07019413919413144, 0.04556043956044068, 0.030450549450551884, 0.04006593406593459]"
