user_id,statuses_count,followers_count,friends_count,listed_count,favourites_count,favorite_count,retweet_count,days,posts_number_all,posts_number,text_length,reply_ratio,time,positive_words_count,negative_words_count,positive_emoji_count,negative_emoji_count,vad,antidepressant_words_count,depression_symptoms_count,lda
575616197,891,113,36,2,8,0,1,1,2,2,21,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]",0,2,0,0,"[1.85, 4.54, 2.91]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.009523809523810652, 0.15238095238104293, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.08095238095242908, 0.009523809523810652, 0.08095238095212795, 0.34285714285714325, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.08095238095243185, 0.08095238095242244, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652, 0.009523809523810652]"
2851791262,1477,136,97,0,577,7,14,4,20,5,18,0.05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.05, 0.0, 0.0, 0.05, 0.25, 0.05, 0.1, 0.05, 0.1, 0.0, 0.05, 0.05, 0.0]",9,10,1,0,"[5.01, 4.47, 4.37]",0,"[0.1, 0, 0, 0, 0, 0, 0.5, 0.5, 0]","[0.011956227106227752, 0.028622893772892604, 0.011956227106227752, 0.028622893772893798, 0.046956227106227946, 0.08148003663003736, 0.06695622710622061, 0.09112289377289151, 0.05945622710622948, 0.01580238095238084, 0.03445622710622749, 0.011956227106227752, 0.011956227106227752, 0.049456227106227275, 0.02445622710622759, 0.011956227106227752, 0.024456227106220765, 0.05195622710622751, 0.05153956043956254, 0.04945622710622795, 0.041956227106233104, 0.07862289377289537, 0.011956227106227752, 0.06426391941391421, 0.038622893772895524]"
2825240132,112,15,20,0,14,2,0,2,2,1,14,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,2,0,0,"[5.74, 7.12, 6.55]",0,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.09333333333333682, 0.01000000000000028, 0.01000000000000028, 0.09333333333333399, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.25999999999999396, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.01000000000000028, 0.3433333333333293, 0.01000000000000028]"
1263469376,4537,36,56,1,3362,5,15629,3,24,8,7,0.7916666666666666,"[0.083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.042, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.042, 0.083, 0.042]",0,2,0,0,"[0.64, 0.91, 0.69]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.013398148148148258, 0.013398148148148258, 0.013398148148148258, 0.013398148148148258, 0.013398148148148258, 0.013398148148148258, 0.013398148148148258, 0.5286759259259269, 0.023814814814815264, 0.013398148148148258, 0.013398148148148258, 0.018027777777778104, 0.030064814814813157, 0.022657407407406256, 0.013398148148148258, 0.013398148148148258, 0.05159259259259353, 0.013398148148148258, 0.013398148148148258, 0.02381481481481379, 0.013398148148148258, 0.04580555555555587, 0.04117592592592493, 0.013398148148148258, 0.013398148148148258]"
1833994940,1921,73,77,2,836,4,7592,3,18,6,16,0.16666666666666666,"[0.0, 0.222, 0.056, 0.111, 0.278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056, 0.056, 0.0, 0.056]",11,11,0,0,"[5.44, 5.33, 5.02]",0,"[1, 0, 0, 0, 0, 0.5, 0.5, 0, 0]","[0.01191005291005325, 0.01191005291005325, 0.2597936507936417, 0.023021164021164938, 0.021169312169312157, 0.01191005291005325, 0.021169312169312737, 0.0952433862433886, 0.023021164021164355, 0.09246560846560606, 0.0304285714285721, 0.01191005291005325, 0.030957671957673114, 0.07672486772486804, 0.01191005291005325, 0.01191005291005325, 0.01191005291005325, 0.01191005291005325, 0.08042857142856999, 0.03704232804233013, 0.04524338624338628, 0.021169312169312494, 0.01191005291005325, 0.023021164021164706, 0.01191005291005325]"
4679077092,37,7,12,0,1,0,0,1,1,1,23,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0,0,0,"[0.0, 0.0, 0.0]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004444444444445185, 0.11555555555550627, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.22666666666661062, 0.004444444444445185, 0.44888888888896683, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185, 0.11555555555556739, 0.004444444444445185, 0.004444444444445185, 0.004444444444445185]"
426755505,934,257,1369,1,221,0,0,1,1,1,19,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[8.24, 9.37, 8.93]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.5066666666666706, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.17333333333332923, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.17333333333333056, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955, 0.0066666666666667955]"
2473066345,2368,44,81,9,344,3,0,1,8,8,15,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.375, 0.0]",2,0,0,0,"[4.6, 4.36, 4.25]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008708333333334525, 0.008708333333334525, 0.45141666666661584, 0.008708333333334525, 0.07120833333335869, 0.008708333333334525, 0.008708333333334525, 0.10245833333332505, 0.0837083333333449, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525, 0.029541666666666164, 0.029541666666669058, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525, 0.0753749999999988, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525, 0.008708333333334525]"
2945594300,447,70,233,0,1200,0,150,2,6,3,15,0.16666666666666666,"[0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,3,0,0,"[5.54, 4.62, 5.05]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.011111111111111578, 0.011111111111111578, 0.052777777777727575, 0.011111111111111578, 0.011111111111111578, 0.011111111111111578, 0.0527777777777769, 0.12222222222222263, 0.06666666666666647, 0.011111111111111578, 0.011111111111111578, 0.09444444444444572, 0.011111111111111578, 0.011111111111111578, 0.011111111111111578, 0.10833333333333404, 0.011111111111111578, 0.011111111111111578, 0.09444444444444468, 0.011111111111111578, 0.011111111111111578, 0.21944444444448508, 0.011111111111111578, 0.011111111111111578, 0.011111111111111578]"
174761766,3272,254,359,7,234,0,0,2,7,4,12,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.429, 0.0, 0.0]",4,4,0,0,"[4.82, 4.15, 4.77]",0,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.013714285714286473, 0.013714285714286473, 0.15657142857141731, 0.013714285714286473, 0.013714285714286473, 0.013714285714286473, 0.013714285714286473, 0.013714285714286473, 0.0780000000000021, 0.013714285714286473, 0.013714285714286473, 0.07085714285714242, 0.013714285714286473, 0.013714285714286473, 0.013714285714286473, 0.013714285714286473, 0.08514285714285652, 0.2065714285714251, 0.08514285714285727, 0.013714285714286473, 0.013714285714286473, 0.042285714285714884, 0.013714285714286473, 0.042285714285714336, 0.013714285714286473]"
2386380582,4019,555,278,3,3974,8,1489,3,10,3,7,0.3,"[0.0, 0.0, 0.1, 0.2, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,5,0,0,"[1.47, 2.02, 1.63]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.016571428571429295, 0.016571428571429295, 0.228476190476164, 0.016571428571429295, 0.06657142857142892, 0.08323809523809556, 0.09157142857142915, 0.03085714285714598, 0.11657142857142881, 0.016571428571429295, 0.04157142857142943, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295, 0.04514285714286202, 0.016571428571429295, 0.030857142857147545, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295, 0.016571428571429295]"
529658434,2309,1170,1188,1,402,5,16,7,24,3,13,0.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042, 0.083, 0.0, 0.0, 0.042, 0.042, 0.042, 0.0, 0.125, 0.083, 0.042, 0.042, 0.083, 0.042, 0.0, 0.042, 0.0, 0.0]",20,20,0,0,"[6.39, 5.88, 6.03]",0,"[2, 2, 0, 0, 0.5, 0, 2.3, 0, 0]","[0.04812698412698455, 0.027293650793651824, 0.14832539682538506, 0.027293650793651578, 0.06548809523809668, 0.016876984126984643, 0.06271031746032066, 0.06896031746031316, 0.03771031746031849, 0.03562698412698453, 0.016876984126984643, 0.037710317460318755, 0.016876984126984643, 0.0436626984126989, 0.016876984126984643, 0.0911825396825388, 0.05993253968254036, 0.016876984126984643, 0.016876984126984643, 0.016876984126984643, 0.016876984126984643, 0.04991269841269938, 0.016876984126984643, 0.027293650793650856, 0.016876984126984643]"
41743479,573,70,235,1,30,2,0,1,1,1,21,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2,0,0,"[8.95, 10.61, 8.76]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005000000000000261, 0.12999999999996154, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.38000000000003636, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.1299999999999977, 0.005000000000000261, 0.005000000000000261, 0.13000000000000866, 0.005000000000000261, 0.005000000000000261, 0.12999999999999043, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261, 0.005000000000000261]"
700301514,4865,418,333,1,1500,3,1,3,7,2,13,0.14285714285714285,"[0.143, 0.143, 0.0, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,3,0,0,"[9.45, 7.9, 7.91]",0,"[0, 0, 0, 0, 0.5, 0, 0, 0, 0]","[0.011959183673470411, 0.07998639455782462, 0.3435918367346752, 0.011959183673470411, 0.011959183673470411, 0.011959183673470411, 0.03576870748299404, 0.032367346938773287, 0.03576870748299392, 0.05957823129251959, 0.011959183673470411, 0.011959183673470411, 0.059578231292517374, 0.011959183673470411, 0.06910204081631993, 0.011959183673470411, 0.011959183673470411, 0.06910204081633325, 0.011959183673470411, 0.011959183673470411, 0.011959183673470411, 0.03576870748299258, 0.011959183673470411, 0.011959183673470411, 0.011959183673470411]"
102764206,147,114,121,4,15,0,0,1,1,1,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[15.47, 14.8, 14.57]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005000000000000141, 0.25499999999998935, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.255000000000007, 0.12999999999999776, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.005000000000000141, 0.2550000000000029, 0.005000000000000141]"
852605054,57406,399,77,2,155,2,1,2,7,4,7,0.14285714285714285,"[0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.143, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,3,0,0,"[2.63, 2.96, 2.6]",0,"[1.1, 0, 0, 0, 0.5, 0, 0.2, 0, 0]","[0.016380952380952846, 0.016380952380952846, 0.18304761904761088, 0.016380952380952846, 0.07352380952380898, 0.08780952380951916, 0.016380952380952846, 0.08780952380952434, 0.05209523809524158, 0.14733333333333348, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.016380952380952846, 0.07352380952381031, 0.016380952380952846]"
3097019619,304,121,174,4,342,13,9,1,1,1,23,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[18.29, 15.6, 12.91]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008000000000000234, 0.008000000000000234, 0.20799999999998767, 0.008000000000000234, 0.008000000000000234, 0.20800000000000823, 0.008000000000000234, 0.008000000000000234, 0.20800000000000363, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234, 0.20799999999999544, 0.008000000000000234, 0.008000000000000234, 0.008000000000000234]"
2186807718,3698,312,289,1,221,2,138717,10,57,6,11,0.543859649122807,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.228, 0.0, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018, 0.018, 0.404, 0.018, 0.0]",33,12,2,0,"[4.32, 3.6, 3.72]",0,"[2.1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.03598440545809331, 0.028604845446950588, 0.15895850737954426, 0.03378446115288592, 0.026140350877195115, 0.02645363408521549, 0.01924812030075461, 0.11950570871624694, 0.028020050125315554, 0.04678223336118409, 0.02964912280701885, 0.19197159565575816, 0.02119743803954538, 0.014862155388473448, 0.014862155388473448, 0.02582706766917543, 0.027532720690618417, 0.028284600389866212, 0.014862155388473448, 0.014862155388473448, 0.018370927318297963, 0.02526315789473877, 0.014862155388473448, 0.019248120300754082, 0.014862155388473448]"
1013187241,837,84,211,2,251,0,48,5,26,5,14,0.2692307692307692,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.077, 0.038, 0.077, 0.038, 0.077, 0.038, 0.038, 0.0, 0.0, 0.0, 0.038, 0.0, 0.154, 0.231, 0.0, 0.0, 0.0, 0.0, 0.0]",13,15,1,0,"[4.67, 3.65, 4.15]",0,"[1.2, 0, 0, 0, 0, 1.0, 0.1, 1.0, 0]","[0.011439560439560882, 0.011439560439560882, 0.05951648351648213, 0.011439560439560882, 0.027465201465202784, 0.06272161172161209, 0.019131868131868807, 0.073710622710623, 0.06272161172161224, 0.011439560439560882, 0.02105494505494547, 0.0466959706959713, 0.021054945054945238, 0.011439560439560882, 0.011439560439560882, 0.011439560439560882, 0.030670329670328702, 0.02746520146520257, 0.16400366300366395, 0.046054945054945735, 0.011439560439560882, 0.025542124542124553, 0.040285714285713196, 0.030670329670327092, 0.14971794871794403]"
