user_id,statuses_count,followers_count,friends_count,listed_count,favourites_count,favorite_count,retweet_count,days,posts_number_all,posts_number,text_length,reply_ratio,time,positive_words_count,negative_words_count,positive_emoji_count,negative_emoji_count,vad,antidepressant_words_count,depression_symptoms_count,lda
575616197,891,113,36,2,8,4,12,11,14,1,9,0.5714285714285714,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.071, 0.0, 0.0]",0,2,0,0,"[0.78, 1.08, 0.82]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.030739229024938006, 0.029463718820856494, 0.011606575963719465, 0.019543083900227097, 0.011606575963719465, 0.07181065759637262, 0.06942970521542126, 0.27291609977325343, 0.02946371882086208, 0.011606575963719465, 0.043749433106577196, 0.02053514739229193, 0.021810657596373798, 0.03541609977324058, 0.04732086167800242, 0.021810657596370086, 0.02946371882086155, 0.037400226757369946, 0.04017800453514775, 0.04017800453514671, 0.011606575963719465, 0.011606575963719465, 0.05752494331065078, 0.011606575963719465, 0.011606575963719465]"
2851791262,1477,136,97,0,577,62,24490,30,195,6,15,0.22564102564102564,"[0.072, 0.041, 0.005, 0.0, 0.0, 0.0, 0.0, 0.005, 0.0, 0.021, 0.036, 0.067, 0.046, 0.021, 0.051, 0.051, 0.046, 0.123, 0.036, 0.026, 0.051, 0.046, 0.051, 0.051]",106,87,3,0,"[4.63, 3.99, 4.12]",0,"[3.7, 4.5, 1.5, 0, 1.5, 0.5, 2.2, 10.0, 0]","[0.08238300073350902, 0.053337776198601444, 0.03794731042153894, 0.022892491243006203, 0.02574595221502402, 0.01873809752675718, 0.027721897232207218, 0.14962130366769094, 0.035255629250473784, 0.03824186123155194, 0.02608773528876755, 0.05242939191393024, 0.01901442486494121, 0.0373561633097706, 0.04691511810068496, 0.028963510716087628, 0.02913963756747491, 0.018811735229261616, 0.027971132532988784, 0.03536999083390794, 0.040942096277149634, 0.03803322107445919, 0.04248259472486138, 0.03640965849729035, 0.028188269348063538]"
2825240132,112,15,20,0,14,2,0,2,15,8,7,0.0,"[0.0, 0.0, 0.0, 0.133, 0.733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,2,0,0,"[0.77, 0.95, 0.87]",0,"[1, 0, 0, 0, 0.5, 0, 0, 0, 0]","[0.03531428571428178, 0.010869841269841718, 0.010869841269841718, 0.010869841269841718, 0.010869841269841718, 0.044203174603174945, 0.021980952380950738, 0.2876952380952513, 0.010869841269841718, 0.010869841269841718, 0.010869841269841718, 0.02198095238095313, 0.03753650793650661, 0.2794412698412559, 0.010869841269841718, 0.010869841269841718, 0.010869841269841718, 0.010869841269841718, 0.010869841269841718, 0.020393650793650388, 0.010869841269841718, 0.010869841269841718, 0.044203174603175986, 0.04420317460317346, 0.010869841269841718]"
1263469376,4537,36,56,1,3362,124,85320,25,232,9,10,0.3879310344827586,"[0.013, 0.0, 0.013, 0.06, 0.022, 0.022, 0.116, 0.116, 0.03, 0.03, 0.091, 0.056, 0.06, 0.013, 0.009, 0.009, 0.009, 0.013, 0.034, 0.103, 0.03, 0.009, 0.017, 0.017]",60,51,3,0,"[2.9, 2.52, 2.53]",0,"[1.1, 1, 0, 0, 1.0, 0.5, 1.1, 2.0, 0]","[0.054335770050052974, 0.028440104868675996, 0.02932083789226674, 0.02844869416297933, 0.05134233491376063, 0.035989037417608775, 0.019100106242963894, 0.2007327593041882, 0.022114948543520835, 0.033670985099557224, 0.01758839044553375, 0.030479203336346617, 0.02990200275914621, 0.06291925006210815, 0.04177927892213661, 0.02211323068465965, 0.05153499939214295, 0.02792302935160113, 0.03405578548435728, 0.02474842617699698, 0.04389224532081749, 0.033809867381296224, 0.035077911506481166, 0.01795944795944824, 0.022721352721353127]"
1833994940,1921,73,77,2,836,49,27038,31,180,6,17,0.24444444444444444,"[0.033, 0.072, 0.078, 0.094, 0.089, 0.083, 0.011, 0.006, 0.011, 0.006, 0.0, 0.0, 0.0, 0.017, 0.011, 0.028, 0.006, 0.028, 0.028, 0.033, 0.056, 0.061, 0.067, 0.011]",108,91,0,0,"[6.11, 5.35, 5.43]",0,"[3.6, 2.5, 0, 0, 2.6, 2.0, 3.8, 3.5, 0]","[0.08741784162454014, 0.03328553693358102, 0.047367296266737406, 0.022158907510862955, 0.04132402234636802, 0.04623224261772023, 0.020429724217434327, 0.038442050190646615, 0.051563891105791924, 0.03924456859093948, 0.04192480269575269, 0.05048204309656905, 0.0446937128668969, 0.04220191540303341, 0.04339682539682587, 0.03956601933138121, 0.042399219650616646, 0.023486831604151458, 0.035965771038397716, 0.037929945907600945, 0.04276500842422754, 0.029709674558836854, 0.040601312405781805, 0.027412964440898007, 0.02999787177440768]"
4679077092,37,7,12,0,1,0,0,1,3,3,26,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[2.58, 2.02, 2.42]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.13928571428571046, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.532142857142822, 0.005357142857143949, 0.07678571428572248, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.005357142857143949, 0.06785714285713298, 0.005357142857143949, 0.07678571428573305, 0.005357142857143949, 0.005357142857143949]"
426755505,934,257,1369,1,221,0,0,2,2,1,15,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[4.12, 4.69, 4.46]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.09333333333331864, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.09333333333333427, 0.09333333333333824, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.17666666666664918, 0.09333333333333413, 0.26000000000001344, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633, 0.010000000000000633]"
2473066345,2368,44,81,9,344,21,2065,21,72,3,15,0.041666666666666664,"[0.0, 0.0, 0.042, 0.028, 0.014, 0.0, 0.014, 0.014, 0.0, 0.0, 0.097, 0.069, 0.042, 0.097, 0.028, 0.042, 0.0, 0.042, 0.028, 0.0, 0.028, 0.069, 0.042, 0.014]",34,19,0,0,"[3.22, 2.82, 2.91]",0,"[1.2, 0, 0, 0, 2.5, 0.5, 0.6, 0.5, 0]","[0.07178130511463604, 0.027110890652557826, 0.02959104938271811, 0.0330908289241602, 0.02880842151675748, 0.0266093474426823, 0.03228064373897823, 0.09277447089946961, 0.026262125220458826, 0.03970458553792037, 0.039263668430339384, 0.07869268077601091, 0.01630842151675382, 0.06356371252204457, 0.015151014109347898, 0.036248897707229395, 0.0481371252204594, 0.03611662257495638, 0.026725088183421498, 0.028461199294532915, 0.0636463844797197, 0.031586199294530576, 0.0305610670193975, 0.04524360670193975, 0.03228064373897747]"
2945594300,447,70,233,0,1200,4,35226,15,60,4,11,0.26666666666666666,"[0.067, 0.05, 0.0, 0.233, 0.0, 0.033, 0.083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017, 0.0, 0.0, 0.033, 0.017, 0.0, 0.083, 0.033, 0.033, 0.017, 0.05]",34,16,3,0,"[3.48, 3.01, 3.11]",0,"[1, 1, 0, 0, 0.5, 0, 0, 1.0, 0]","[0.040831481481479956, 0.0349981481481472, 0.017617195767196166, 0.04684338624338431, 0.04592407407407683, 0.04641349206349423, 0.03317275132275108, 0.1330272486772405, 0.02595052910052929, 0.040990211640210654, 0.04039497354497353, 0.03678386243386263, 0.04416481481481563, 0.05048756613756804, 0.025950529100529394, 0.031043121693121862, 0.031109259259259822, 0.05666481481481552, 0.03448227513227557, 0.033119841269840175, 0.037617195767196236, 0.019469047619048174, 0.03854312169312461, 0.03345052910052946, 0.020950529100529223]"
174761766,3272,254,359,7,234,0,4489,23,64,3,13,0.203125,"[0.125, 0.062, 0.062, 0.062, 0.016, 0.047, 0.078, 0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016, 0.0, 0.0, 0.031, 0.0, 0.0, 0.0, 0.0, 0.094, 0.0, 0.031]",26,18,0,0,"[5.37, 4.44, 4.66]",0,"[1, 2, 1, 0, 0.5, 0.5, 0, 1.0, 0]","[0.12743973214284135, 0.040032738095239204, 0.03110416666666678, 0.028313988095238798, 0.021803571428572432, 0.036126488095236484, 0.021803571428573146, 0.05565773809523271, 0.04695238095238353, 0.05709002976190572, 0.051900297619048914, 0.04356696428571525, 0.06190773809523946, 0.03729836309523856, 0.028965029761905344, 0.021803571428572196, 0.03326190476190549, 0.02770014880952613, 0.015944196428572352, 0.027011904761905563, 0.043287946428572324, 0.033001488095239916, 0.050728422619048225, 0.03497321428571481, 0.02232440476190537]"
2386380582,4019,555,278,3,3974,91,599899,26,99,4,10,0.5555555555555556,"[0.061, 0.051, 0.01, 0.051, 0.04, 0.061, 0.03, 0.03, 0.0, 0.0, 0.0, 0.0, 0.01, 0.02, 0.051, 0.061, 0.04, 0.04, 0.071, 0.03, 0.02, 0.04, 0.01, 0.01]",37,24,3,0,"[3.92, 3.4, 3.41]",0,"[0.2, 2, 1, 0, 1.5, 1.0, 0, 0.5, 0]","[0.05591936682845418, 0.040840001749093066, 0.037905898814989715, 0.03218199309108268, 0.030498491407582182, 0.04100835191744373, 0.03494774585683663, 0.14790852245398023, 0.03975775066684004, 0.03569766933403346, 0.035437491801129484, 0.04993091084000274, 0.03033451397087735, 0.039324850233941944, 0.02989724080632884, 0.03809829900738816, 0.024942935852028263, 0.04320892911802077, 0.02780488871398039, 0.032667366303728754, 0.035043945953037316, 0.022994883903975208, 0.027997288906380383, 0.030233941143031726, 0.03541672132581275]"
529658434,2309,1170,1188,1,402,44,161,29,232,8,11,0.21982758620689655,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.065, 0.116, 0.095, 0.022, 0.06, 0.026, 0.017, 0.026, 0.082, 0.056, 0.065, 0.103, 0.039, 0.065, 0.03, 0.009, 0.0, 0.0]",115,131,0,0,"[4.13, 4.04, 3.95]",0,"[15.2, 6, 2.5, 0, 2.0, 1.0, 6.6, 2.5, 1]","[0.07629890744175885, 0.048067614924758494, 0.030298082869512983, 0.02106287363430295, 0.025000206143064134, 0.091337043908466, 0.023124304267162686, 0.0337612863327081, 0.05848814677386184, 0.03827581941867785, 0.04120305091733741, 0.03944052772624286, 0.02214512471655381, 0.04166687280973184, 0.03928592042877752, 0.02634013605442231, 0.034627087198516336, 0.049314780457640615, 0.04036817151102957, 0.02601030715316557, 0.04606802721088704, 0.04018264275407233, 0.022866625438054847, 0.058148010719434755, 0.026618429189859388]"
41743479,573,70,235,1,30,2,0,1,1,1,21,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2,0,0,"[8.95, 10.61, 8.76]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.25499999999999134, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.1300000000000109, 0.25499999999998857, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.1300000000000035, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.129999999999996, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815, 0.0050000000000004815]"
700301514,4865,418,333,1,1500,20,70700,25,67,3,12,0.11940298507462686,"[0.09, 0.03, 0.015, 0.075, 0.015, 0.0, 0.045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.075, 0.045, 0.06, 0.045, 0.06, 0.045, 0.03]",35,29,0,0,"[5.72, 5.21, 5.2]",0,"[0.1, 4, 0, 0, 1.0, 0, 0.6, 2.5, 0]","[0.08549443259890917, 0.03936199952617913, 0.038615730869462246, 0.026924188580905076, 0.053541104003789676, 0.033818289504853626, 0.02319284529732171, 0.061418384269130266, 0.062389718076285156, 0.03738971807628614, 0.05069817578772771, 0.03438687514806872, 0.02418787017294596, 0.03662568111821842, 0.0323968253968262, 0.03903032456763837, 0.04110329305851734, 0.050076285240463154, 0.043531627576404164, 0.0440883676853829, 0.02990926320777147, 0.03364060649135328, 0.02194906420279616, 0.027172944799811583, 0.02905638474295249]"
102764206,147,114,121,4,15,0,0,1,1,1,20,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,1,0,0,"[15.47, 14.8, 14.57]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.1299999999999662, 0.25500000000002176, 0.25499999999999945, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.1300000000000089, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.005000000000000432, 0.12999999999999504, 0.005000000000000432, 0.005000000000000432]"
852605054,57406,399,77,2,155,6,852,9,61,7,7,0.08196721311475409,"[0.033, 0.033, 0.115, 0.0, 0.0, 0.033, 0.016, 0.066, 0.115, 0.033, 0.033, 0.016, 0.049, 0.033, 0.0, 0.0, 0.049, 0.197, 0.033, 0.0, 0.0, 0.0, 0.0, 0.0]",17,21,2,0,"[2.54, 2.52, 2.35]",0,"[8.1, 0, 0, 0, 0.5, 0.5, 1.4, 0, 0]","[0.06949999999999411, 0.05505555555555344, 0.021722222222222785, 0.0456111111111067, 0.02588888888888987, 0.03338888888888946, 0.04172222222222186, 0.07394444444444562, 0.050611111111111676, 0.05005555555555643, 0.042555555555555874, 0.053666666666666, 0.021722222222222785, 0.038388888888889076, 0.041722222222224215, 0.027277777777779857, 0.025055555555555987, 0.03283333333333401, 0.02505555555555596, 0.027277777777778258, 0.03338888888889004, 0.03838888888888851, 0.037000000000000824, 0.03005555555555601, 0.05811111111111058]"
3097019619,304,121,174,4,342,13,98,3,5,2,17,0.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0]",3,2,0,0,"[6.51, 5.23, 5.03]",0,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1291999999999764, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.05419999999999664, 0.18419999999993925, 0.10420000000000833, 0.11420000000000494, 0.03919999999999815, 0.01420000000000205, 0.03920000000000177, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.05420000000003672, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.01420000000000205, 0.054200000000005, 0.01420000000000205, 0.01420000000000205]"
2186807718,3698,312,289,1,221,3,1785463,11,567,52,11,0.8324514991181657,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.0, 0.014, 0.0, 0.0, 0.016, 0.106, 0.328, 0.002, 0.423, 0.067, 0.002, 0.0]",124,65,3,0,"[1.95, 1.65, 1.71]",0,"[5.5, 3, 0, 0, 2.0, 0, 5.0, 4.0, 0]","[0.07685069050243082, 0.01932798181273135, 0.02051500544139687, 0.028501986543295922, 0.020078194097953403, 0.028714356459433436, 0.27589320493952707, 0.15203759217053253, 0.018245257435571254, 0.024954845473708933, 0.019370189754401187, 0.025100246651426534, 0.023975897232642502, 0.01869402570301211, 0.020559908673025002, 0.016033819362373712, 0.020526469142279454, 0.017810389092264973, 0.028104752618233322, 0.029243933604810077, 0.01954687323449432, 0.024166894147160348, 0.025025421217532103, 0.018312161407324116, 0.0284099032824383]"
1013187241,837,84,211,2,251,71,7863,31,253,8,13,0.2450592885375494,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.028, 0.099, 0.103, 0.02, 0.032, 0.036, 0.063, 0.043, 0.016, 0.036, 0.047, 0.115, 0.043, 0.095, 0.04, 0.028, 0.004, 0.032, 0.0]",124,113,6,0,"[4.71, 3.87, 4.09]",0,"[8.4, 2, 0, 1.5, 2.0, 2.0, 1.5, 5.0, 0]","[0.07586740992692301, 0.028999496094734272, 0.02245030234316069, 0.03271107331821655, 0.024717876039305482, 0.03140721844293318, 0.023579365079365946, 0.2534026832955369, 0.038817775258251926, 0.04626455026455012, 0.028407407407408176, 0.040261778785589904, 0.016712081128748536, 0.03692025699168485, 0.02342346938775592, 0.030711199294531297, 0.023647077349458492, 0.027150793650794067, 0.02322190728143142, 0.031177311665410958, 0.0460755857898722, 0.022015684051400978, 0.02733503401360376, 0.02180939783320811, 0.022913265306123382]"
